SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30_59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60_89DaysPastDueNotWorse,NumberOfDependents
0,0.03253721,66,0,0.215505307,6500,4,0,1,0,1
1,0.9999999,44,0,1.09310889,1900,1,3,1,0,0
0,0.243434209,62,0,1351,0,9,0,1,0,0
0,0.274999373,48,0,0.152113389,3950,6,0,0,0,1
0,0.065792396,52,0,0.38227983,5631,22,0,1,0,2
0,0.952287418,46,0,1.339902885,3500,12,0,2,0,0
0,0.3729784,48,0,0.46522217,12737,9,0,2,0,3
0,0.120493011,51,0,0.225117406,6600,9,0,1,0,0
0,0.238352083,38,0,0.469540336,10833,13,0,2,0,1
0,0.929672243,35,0,0.768948737,15000,12,0,5,0,0
0,0,80,0,0.345907928,3127,4,0,1,0,0
0,0.004639907,69,0,0.331628153,5668,11,0,2,0,0
0,0.9999999,83,0,0.23431427,1800,2,0,0,0,0
0,0.274657947,50,0,0.506676989,10333,14,1,2,0,1
0,0.033912429,70,0,0.054954205,1200,9,0,0,0,1
0,0.978001913,28,0,0.37057683,4125,6,0,0,0,0
0,0.262178799,48,0,0.480594367,4508,22,0,1,0,0
0,0.061753155,65,0,0.180811808,8400,9,0,3,0,0
1,0.80680552,52,0,1966,0,7,0,1,0,0
0,0.016715672,44,0,0.824042762,9166,13,0,2,0,1
0,0.029267937,40,2,0.630504701,8083,9,0,4,0,2
0,0.006369532,47,0,0.281849913,9167,13,0,2,0,1
0,0.132567985,74,0,0.178705324,4000,4,0,0,0,0
0,0.078609227,66,1,0.409214526,6250,17,0,1,1,0
0,0.9999999,79,1,0.396987781,3518,1,0,1,0,1
0,0,39,0,0.132216946,4000,5,0,0,0,0
0,0.081091891,44,0,0.417173983,3120,4,0,2,0,0
0,0,54,0,0.101579684,5000,5,0,0,0,1
1,1.584097859,37,4,0.186833283,3280,7,1,0,0,0
1,0.086243745,82,5,0.830458354,4057,27,0,1,0,0
0,0.003844876,58,0,0.151346438,8800,7,0,1,0,2
0,0.9999999,52,98,0,9016,0,98,0,98,2
0,0.812923974,59,1,0.318296054,7957,10,0,1,0,1
0,0.387615393,49,0,0.882527814,22200,19,0,8,0,4
0,0,36,0,0.043509878,8250,3,0,0,0,0
0,0.080654744,67,0,0.52790626,3242,22,0,1,0,0
0,0.102289771,61,0,0.159315455,11335,10,0,1,0,0
0,0.666686084,48,0,7.087824351,500,11,0,2,0,1
0,0.024680734,61,0,0.004443457,4500,3,0,0,0,1
0,0.090558393,44,0,0.447592068,6000,9,0,2,0,3
0,0.025927356,58,0,0.406790252,4800,9,0,1,0,0
0,0.547745225,71,0,0.45956469,15666,7,0,2,0,0
0,0.481518482,42,0,0.005089059,2750,2,0,0,0,0
0,0.000721853,55,0,0.756813417,6200,11,0,2,0,0
0,0.318476797,62,0,0.182665896,13833,8,0,2,0,0
0,0.12244089,36,0,0.4145539,5166,11,0,1,0,0
0,0.116054191,43,0,0.483175388,7280,17,0,2,0,2
1,0.9999999,35,0,0.115787026,4300,1,1,0,0,0
0,0.325002927,56,0,0.943579489,7000,7,0,2,0,2
0,0.360353364,49,0,0.140407922,6765,5,0,1,0,1
1,0.205870589,59,0,0.37980836,7200,14,0,1,0,0
0,0.012466154,58,0,0.468867109,6937,12,0,2,0,0
0,0,32,0,0,3360,3,0,0,0,1
0,0.027437639,49,0,0.05911761,8000,10,1,0,0,0
0,0.253719584,43,0,0.3392,9999,7,0,2,0,1
0,0,42,0,2.094151213,700,5,0,2,0,2
0,0.022810683,32,0,0.279675097,5416,8,0,1,0,0
0,1.071646418,47,0,0.048222589,13333,6,0,0,0,2
1,0.49530094,54,0,0.136980431,7000,9,0,0,0,0
0,1.01065956,24,0,0.160835049,3400,7,0,0,0,0
0,0.60262975,51,0,0.403099,13100,16,0,2,0,0
0,0.006159548,58,0,0.373968836,12000,14,0,2,0,2
0,0.124125125,29,0,0.017321785,1500,3,0,0,0,0
0,0.64658621,33,1,0.122440538,4834,4,0,0,0,0
0,0.170719369,42,2,0.68890598,5200,18,0,2,0,4
0,0.202503145,40,0,0.448827486,5500,6,0,2,0,1
0,0.382202225,32,0,0.436791824,4500,11,0,1,0,1
0,0.652762266,40,0,0.128656972,5844,5,0,0,0,0
0,0.049737878,54,0,0.346690545,13400,10,0,1,0,3
1,0.854779143,58,3,0.609572201,6100,15,0,1,0,1
0,0.121939025,58,4,0.018293042,17000,8,0,0,0,0
0,0.600277568,56,1,0.590402742,3500,6,0,0,0,1
0,0.9999999,48,0,0.338943509,6000,7,0,1,0,3
0,0.264354713,35,0,0.570136852,12275,8,0,3,0,1
0,0.342996643,62,0,0.780367232,1415,11,0,1,0,0
0,0.039073963,79,1,0.137045337,5800,7,0,0,0,0
0,0.009203618,70,0,0.144938577,10500,11,0,1,0,0
0,0.239199109,53,1,0.106385815,7500,8,0,0,0,0
0,0.68715626,31,0,0.888600364,3850,6,0,1,0,0
0,0.964336662,72,0,0.14595135,3000,2,1,0,0,0
0,0,79,0,0,1900,3,0,0,0,0
0,0,58,0,0.269659344,3140,5,0,1,0,0
0,0.375573796,59,0,0.531928084,3225,13,0,1,0,0
0,0.127824294,59,0,0.323098307,7913,24,0,2,0,0
0,0.100033043,52,0,0.302935204,5416,9,0,1,0,1
0,0.285273094,48,0,0.436819688,6338,14,0,1,0,0
0,1.006159507,43,2,0.389948007,7500,6,0,1,0,0
0,0.064809124,80,0,0.232291338,9500,14,0,1,0,0
0,0.38241611,39,0,0.599547255,8834,10,0,2,0,2
0,0.359162631,24,0,0.108648414,2300,3,0,0,0,0
0,0.008961982,44,0,0.201761103,2611,8,0,1,0,0
0,0.143949506,40,0,0.206682112,8200,11,0,1,0,1
0,0.416638891,61,0,0.051589682,5000,16,0,0,0,0
0,0.001071386,76,0,0.334234721,1848,6,0,1,0,0
0,0.48032723,27,0,139,0,3,0,0,0,0
0,0.507060334,52,0,0.057793923,9083,5,1,0,0,0
0,0.439356064,46,0,0.265182321,15000,6,0,1,0,2
0,0.495094625,30,0,0.846049355,4416,18,0,1,0,0
0,0.219958645,51,0,0.470816148,8000,12,0,3,0,0
0,0.210567591,39,0,0.165667166,2667,18,0,0,0,0
0,0.300786203,69,0,0.077297083,10077,5,0,0,0,0
1,0.96940306,44,0,0.350359959,5833,4,0,1,0,4
0,0.022987294,35,0,0.299166409,6477,11,0,2,0,0
0,0.006312812,33,0,0.001249479,2400,3,0,0,0,0
0,0.253723229,44,0,0.39566855,5309,4,0,1,0,4
1,1.017137961,49,4,0.723868388,5500,6,3,1,2,0
0,0.053113935,60,0,0.221529745,3529,8,0,0,0,0
0,0.039986244,50,0,0.628246077,7200,8,0,1,0,1
0,0.921868207,38,0,0.524674059,8206,9,0,2,0,2
0,0.341013632,52,0,0.278836058,13333,13,0,2,0,4
0,0.031761803,28,1,262.5,1,12,0,0,0,2
1,0.002919495,42,4,0.238268695,9333,7,0,1,0,5
0,0.921841109,54,0,2.182908546,1333,11,0,1,0,1
0,0.411772856,68,0,0.876830775,5666,11,0,2,1,0
0,0.062448868,47,0,0.298403194,1001,5,0,0,0,0
0,0.442559039,35,0,0.139227104,17000,12,0,0,0,0
0,0.514465018,66,0,1.125916056,1500,9,0,1,0,0
0,0.258323821,51,0,0.082083535,6200,3,0,0,0,0
0,0,77,0,0,1601,1,0,0,0,0
0,0.004416483,74,0,0.012550988,3186,5,0,0,0,0
0,0,38,0,0.351580268,12750,10,0,2,0,2
0,0.275729557,57,0,0.198464123,4166,12,0,0,0,1
0,0.534685885,51,2,0.366048205,5766,18,0,1,0,1
0,0.173556913,61,0,0.856138295,3412,18,0,1,0,0
1,0.366257545,51,1,0.701504611,6180,14,0,2,0,0
0,0.632982269,32,0,0.125174965,5000,4,0,0,0,0
0,0.098412652,57,0,0.45944791,11700,13,0,7,0,1
0,0,56,0,0.125119025,5250,4,0,1,0,0
0,0.019627986,78,0,0.147608643,4118,7,0,0,0,0
0,0.9999999,29,0,0.036490009,1150,2,0,0,0,1
0,0.693179293,28,0,0.345685032,2050,7,0,0,0,0
0,0.958141755,39,0,1.052236941,4000,10,0,2,0,0
1,0.9920016,78,0,0.509517241,3624,10,1,1,0,1
0,0.404333056,34,3,0.19890329,2005,7,0,0,0,1
0,0.682263547,33,0,0.547297297,4883,7,0,3,0,0
0,0.482725864,53,0,0.329906225,8850,11,0,2,0,0
0,0.023017297,63,0,0.00414987,8433,10,0,0,0,1
0,0.180326655,33,0,0.11109474,6786,5,0,0,0,0
0,0.032610891,61,1,0.027477102,1200,2,0,0,0,0
0,0.197160568,36,0,0.233827335,4250,2,0,1,0,0
0,0.203322038,51,0,0.408294248,4050,10,0,2,0,0
0,0.009956089,52,0,0.227696217,7083,8,0,2,0,2
0,0.259617356,36,0,0.155845887,7500,9,0,0,0,1
0,0.736625514,31,0,0.185165702,1900,3,0,0,0,1
0,0,31,2,0.490438695,2666,4,2,0,1,2
0,0.053967804,72,0,0.017585931,1250,2,0,0,0,0
0,0.016134735,61,0,0.020947393,4200,19,0,0,0,1
0,0.08102188,62,0,0.245892586,14485,3,0,1,0,1
0,0.819159042,62,0,0.388619015,4322,7,0,1,0,1
0,0.084744407,67,1,0.628145387,2145,10,0,1,0,0
0,0.595333559,52,0,0.443133399,3050,14,0,1,0,0
0,0.318386572,50,0,0.428809499,9600,14,0,2,0,2
1,0.889330758,39,3,2356,0,10,3,1,0,2
0,0.409921169,54,0,0.137650825,4060,9,0,0,0,0
0,0.246226324,47,1,0.183004721,3600,8,0,0,0,4
1,0.992827646,36,2,0.227257581,3000,3,3,0,0,0
0,0.175189607,43,0,0.314414643,15733,18,0,2,0,2
0,0.9999999,39,0,0,7200,0,0,0,0,2
0,0.507073832,55,0,0.702832809,5400,24,0,2,0,1
0,0.011342695,59,0,0.097276527,14833,7,0,1,0,1
0,0.11568215,43,0,1.35029532,2200,13,0,4,0,2
0,0.134881783,36,0,0.203252033,3566,4,0,1,0,0
0,0.82576452,38,0,0.128644602,5075,6,0,0,0,2
0,0.098621441,70,0,0.584353912,4000,8,0,2,0,1
0,0.570547648,81,0,0.358885482,7500,5,0,2,0,0
0,0,50,0,0.391591875,6350,6,0,1,0,2
0,0.170080258,50,0,0.220526379,8320,17,0,1,0,1
0,0.298701299,28,0,0.015708675,2800,3,0,0,0,1
0,0.023393959,64,0,0.23574368,1700,6,0,0,0,0
0,0.05002794,61,0,0.318025617,3200,7,0,1,0,0
0,0.050381549,32,0,0.085714286,3394,7,0,0,0,1
0,0.31713555,40,0,0.371750342,9500,13,0,2,0,1
0,0.088063527,59,0,0.736928552,3652,12,0,1,0,2
1,0.939217405,43,4,0.819740037,7000,18,0,3,0,3
0,0.438378014,66,0,0.342646488,2576,7,0,0,0,0
0,0.9999999,60,0,0.667893819,5160,7,0,4,0,0
1,0.861677733,51,2,1.227120536,3583,15,0,1,0,1
0,0.212393803,48,0,0.116623473,2700,9,0,0,0,2
0,0.147142143,28,0,0.346922462,1250,3,0,0,0,1
0,0.899820036,43,1,0.467135716,5400,5,0,2,0,0
0,0,32,0,0.048181299,5250,5,0,0,0,0
0,0.002276777,64,0,0.185887058,10500,7,0,2,0,0
0,0.585120744,64,0,0.311426234,11000,9,0,1,0,1
0,0.086985052,61,0,0.51552795,7083,14,0,2,0,2
0,0.504970134,63,0,0.746229972,8487,25,0,2,0,0
0,0.872983423,43,0,1.111269615,700,3,0,0,0,3
0,0.00740727,71,0,0.435256701,2200,6,0,1,0,1
0,0.014830194,60,0,0.006485084,3083,5,0,0,0,0
0,0,58,0,0.499242807,3961,12,0,1,0,0
0,0.02123915,44,0,0.265286378,5167,6,0,2,0,1
0,0.004965919,63,0,1245,0,15,0,2,0,1
0,0.957608582,58,2,0.702085119,3500,10,0,2,0,0
0,0.002918332,70,0,0.118820178,11933,15,0,1,0,0
0,0.002587541,76,0,0.002016807,2974,7,0,0,0,0
0,0.042891325,73,0,0.013594562,2500,4,0,0,0,1
1,0.0499002,30,0,0,2500,1,5,0,1,0
1,0.9999999,38,0,0.587804065,3000,4,3,1,1,0
1,0.9999999,53,0,0.147940824,2500,1,0,0,1,0
0,0.037662482,52,0,0.344480862,18000,8,0,3,0,3
1,0.001882132,35,1,0.330762639,5834,5,0,1,0,4
0,0.088586929,60,1,0.357791109,6500,12,0,1,0,0
0,0.018624534,59,0,0.414593501,8400,7,0,1,0,2
0,0.58931369,59,0,0.43381295,8339,9,0,2,0,0
0,0.097456936,73,0,0.522035438,2200,13,0,2,0,1
0,0.052529831,51,0,0.364127175,5000,6,0,2,0,0
0,0.0036296,79,0,0.003199147,3750,11,0,0,0,0
0,0.800577126,48,0,6.241830065,458,7,0,1,0,1
0,0.090796178,50,0,0.537332688,6200,13,0,2,0,1
0,0.402661699,48,0,0.667077429,4868,8,0,2,0,0
0,0.18439739,73,0,0.570477076,6455,16,0,2,0,0
0,0.780382585,54,1,0.343547341,12335,10,0,2,0,3
0,0.9999999,27,0,0.052905645,4800,0,1,0,0,0
0,0.018539928,81,0,0.151369726,5000,29,0,1,0,1
0,0.447535692,80,0,0.166943246,6025,6,0,1,0,0
0,0.013362422,70,0,0.001428061,2800,2,0,0,0,0
0,0.418576269,54,0,0.195480452,10000,19,0,0,0,0
0,0.020116858,55,0,2.557823129,1910,15,0,2,0,0
1,0.23701496,64,0,0.866453419,2500,11,0,2,0,0
0,0.962833467,35,0,0.709556527,1600,6,0,0,0,0
0,0.215990847,48,0,0.158545589,5417,11,0,0,0,0
0,0.057018865,47,0,0.221273134,4916,18,0,2,0,2
0,0.492174506,46,0,2.047024952,2083,8,0,1,0,2
0,0.441101658,30,0,0.157004831,3725,8,0,0,0,1
0,0.00420502,76,0,0.262491672,1500,7,0,0,0,0
0,0.18750299,61,0,0.019496751,6000,3,0,0,0,0
0,0.970401184,39,0,0.603159498,5253,5,0,1,0,3
0,0.9999999,22,0,0,200,1,0,0,0,0
0,0.003370408,85,0,0.113943028,2000,8,0,0,0,0
0,0.017367909,47,0,0.095337873,3817,14,0,0,0,0
0,0.254114337,36,0,0.672094618,5833,5,0,2,0,0
0,0.636256104,68,0,0.515539701,18500,14,0,4,1,0
0,0.138326746,57,0,0.863827235,3333,9,0,1,1,0
0,0.11026866,56,1,0.088007214,5544,7,0,0,0,2
0,0,38,0,0.432824767,6750,7,0,1,0,0
0,0.9999999,28,0,0,1100,1,0,0,0,0
0,0.864886199,30,0,0.567064704,3600,6,0,1,0,2
1,1.086373944,62,2,0.4174872,2538,6,1,0,0,0
1,1.002285388,35,3,0.322116162,6180,11,0,0,0,1
0,0.04542133,62,1,0.010192196,3433,5,0,0,0,0
0,0.393830078,37,0,0.637470847,3858,8,0,1,0,1
0,0.657263875,49,0,0.342047263,16333,15,0,3,0,0
0,0.100888102,57,0,0.661067115,12500,20,0,2,0,0
0,0.18558176,46,0,0.278148973,12122,12,0,2,0,1
0,0.045240904,67,0,0.025104857,16450,5,0,1,0,0
1,0.359093937,24,2,0.01065956,1500,4,1,0,0,0
0,0.9999999,25,0,0.333855799,637,1,0,0,0,0
0,0.619680527,26,1,0.140752434,3800,5,0,0,0,0
0,0.285727538,35,1,0.478544647,7200,14,0,2,0,0
0,0.481058936,39,0,0.415539838,9613,13,0,2,0,1
0,0.073649755,48,2,0.516678666,12500,9,0,3,0,0
0,0.010322998,78,0,0.281343731,3333,8,0,1,0,0
0,0.423111558,54,0,0.496296296,10124,16,0,1,0,3
0,0.066372694,44,0,0.361191067,10074,7,0,2,0,3
0,0.12404307,56,0,0.073662551,2429,8,0,0,0,0
0,0.003890716,50,0,0.300466356,1500,11,0,0,0,0
0,0.018371618,50,0,0.230122203,6300,10,0,1,0,2
0,0.019529497,66,0,0.191518943,8630,14,0,1,0,1
0,0.094995561,58,0,0.357771959,4200,3,0,1,0,0
1,0.9999999,44,0,0,2200,0,1,0,0,3
0,0.217497908,73,0,0.319674284,3806,10,0,1,0,1
0,0.080986184,62,2,0.414100848,2240,9,0,1,0,0
0,0.085057184,40,0,0.432565395,8333,9,0,2,0,0
0,0.000672258,49,0,0.671832042,4000,10,0,2,0,1
0,0.926715523,34,0,0.464161667,3166,5,0,1,0,1
0,0.9999999,39,0,0.48492699,4245,4,0,2,0,0
0,0.241322295,56,0,2618,0,13,0,2,0,0
1,0.205253872,55,1,0.255372314,2000,3,0,0,1,2
1,0.960214714,46,1,0.320412244,6500,7,0,1,0,4
0,0.186995975,69,0,0.168957761,4000,26,0,0,0,0
0,0.072678515,47,0,0.00801008,11110,3,0,0,0,3
0,0.9999999,41,0,0.035874439,1560,2,0,0,0,0
0,0.613188744,35,2,0.758720284,4500,11,0,1,0,1
0,0.000835146,62,0,0.049130058,15000,6,0,1,0,2
0,0.053379653,64,0,0.403217012,3667,6,0,1,0,0
0,0.020990939,58,0,0.095580884,5000,5,0,0,0,2
0,0.9999999,37,1,0.170506108,5729,3,0,0,0,1
0,0.017929421,69,0,0.159284072,10000,13,0,1,0,0
1,0.560982576,56,0,2.854097268,1500,8,0,3,0,0
0,0.12345591,50,0,0.390240531,7233,13,0,2,0,0
0,0.941223511,62,3,0.615288482,4800,7,0,1,1,1
0,0.656341549,56,0,0.635411709,2100,12,0,0,0,0
1,0.431952889,28,0,0.204295766,8100,7,0,2,0,2
0,0.057458933,46,0,0.423034193,8100,19,0,3,0,4
0,0,61,0,0.005691432,6500,17,0,0,0,1
0,0.006316538,44,0,0.078109616,6093,8,0,0,0,0
0,0.052870805,28,0,0.180282661,2900,4,0,0,0,0
0,0.210228413,54,0,0.149595687,8161,6,0,0,0,0
0,0.067627122,43,0,0.018777796,6070,7,0,0,0,2
0,0.389008171,60,2,0.324854852,7233,14,0,1,1,0
0,0.430501139,40,0,0.762816422,4700,10,0,1,0,0
0,0.181638176,35,0,0.566385505,3200,11,0,1,0,3
0,0.988494201,25,0,0.199434229,4948,9,0,0,0,0
0,0.050089998,60,0,0.556485356,6213,10,0,2,0,0
0,0.286185129,56,0,0.315936813,5000,5,0,2,0,0
0,0.950936604,47,0,0.468473163,7675,6,0,2,0,0
0,0.493789941,38,0,0.541235136,5213,8,0,1,0,2
0,0.882869538,54,0,0.484388392,8166,13,0,3,0,2
0,0.9999999,43,0,0,2455,0,0,0,0,2
0,0.869056166,45,0,0.227239855,12444,7,0,1,0,2
0,0.0313301,63,0,0.466963449,4267,24,0,2,0,0
0,0.109744513,67,0,0.015112764,4300,3,0,0,0,0
0,0.9999999,22,0,0,929,1,0,0,0,0
0,0,63,1,0.256686236,3065,9,0,1,0,2
0,0.015749821,51,0,1.865134865,1000,26,0,2,0,5
0,0.019044409,65,0,0.787996128,3098,12,0,2,0,1
0,0.277496917,50,0,0.282637954,5200,19,0,0,0,0
0,0.396477983,62,0,0.076102655,9000,7,0,0,0,1
0,0.023864848,59,0,0.437179141,3700,10,0,1,0,0
0,0.309496208,44,0,1.018874644,5615,12,0,2,0,2
0,0.035311497,51,0,0.231751421,13548,11,0,4,0,2
0,0.104388701,49,0,0.449261993,1083,13,0,0,0,3
1,0.522799317,46,4,0.182233648,3500,5,0,0,1,2
0,0.986771266,41,0,0.078143594,2520,1,0,0,0,2
0,0.775814487,48,1,0.417757417,13751,10,0,2,0,2
0,0.028112997,80,0,0.116066903,5918,3,0,1,0,1
0,0.089804066,56,0,0.488455715,5283,33,0,1,0,0
0,0.721171153,45,3,0.42402363,9140,6,0,1,0,3
0,0.716152383,44,1,0.545768566,11000,11,0,2,0,1
0,0,41,0,0.175743225,3800,5,0,0,0,2
0,0,38,1,0.137086291,10000,9,0,1,0,2
0,0,62,0,0.174077904,2900,8,0,0,0,0
0,0.007770536,78,1,0.192323071,2500,16,0,0,0,0
0,0.376381181,43,0,5.352517986,5559,10,0,2,0,2
0,0.025424869,55,2,0.521949078,6833,11,0,4,0,0
0,0.9999999,65,1,0.005109976,4500,2,0,0,0,0
0,0,47,0,0.175347696,11000,6,0,1,0,4
0,0.495752124,24,0,29,0,2,0,0,0,0
0,0.001553586,30,0,0.444111178,5000,9,0,2,0,1
1,0.48299672,50,4,1.346057714,4400,26,1,3,2,0
0,0.178059722,61,0,0.100654253,3973,7,0,0,0,2
0,0.015914372,57,0,0.321973828,3667,6,0,1,0,0
1,0.9999999,54,1,0.072090466,6366,2,1,0,1,0
0,0.274343306,30,1,0.129061577,4400,9,0,0,0,0
0,0.014213778,42,0,0.146903638,3600,7,0,0,0,0
1,0.534219582,48,0,0.514632849,11275,11,0,6,0,0
0,0.000176209,54,0,0.395657763,7000,7,0,1,1,0
0,0.008067243,76,0,0.29029571,2400,8,0,1,0,0
0,0.511124553,51,0,0.511496656,4783,10,0,2,0,2
0,0.328933493,57,0,0.250197827,13900,7,0,1,0,2
0,0.028001818,65,0,0.229242979,3275,19,0,1,0,0
0,0.509814196,39,0,0.289436469,23334,11,0,2,0,1
0,0.49361757,65,0,0.651330627,6650,10,0,1,0,0
0,0.479809851,40,0,0.792080288,9166,15,0,4,0,2
0,0.023712465,65,0,0.345942343,6000,10,0,2,0,1
0,0.0153667,87,0,0.029194161,5000,12,0,0,0,0
0,0.809748646,46,0,0.515765188,3900,12,0,1,0,2
0,0.771279752,43,0,0.204975598,8400,4,0,1,0,0
0,0,75,0,0.27548652,5600,7,0,1,0,2
0,0.079705758,81,0,0.116235471,8000,34,0,1,0,0
0,0.543682021,63,2,0.561803445,1973,6,0,1,0,0
0,0.502449328,57,0,0.320398718,2808,5,0,0,0,1
0,0.075792421,64,0,0.274558862,7593,3,0,1,0,0
1,0.9999999,41,1,0.133297787,3750,2,3,0,1,0
0,0.191967474,31,0,0.273612614,6468,7,0,1,0,0
0,0.027067847,74,0,0.03539646,10000,12,0,0,0,0
0,0,59,0,0.293320731,6347,8,0,1,0,0
1,0.497543138,40,0,0.19853431,1500,4,2,0,0,0
0,0.135220368,26,0,0.03640257,1400,2,0,0,0,0
0,0.027915051,47,0,0.595847195,8716,15,0,2,0,1
0,0.000917625,60,0,0.071090893,11210,5,0,1,0,0
0,0.022767479,63,0,0.0119976,1666,5,0,0,0,0
0,0.439961906,40,0,0.808015359,4166,10,0,2,0,0
0,0.581614858,67,0,0.60901721,7030,14,0,2,0,2
0,1.069413774,35,0,0.192228806,8775,4,0,0,0,1
0,0.092123639,58,0,0.523344652,2355,12,0,2,0,1
0,0.123207095,38,0,0.199823555,6800,3,0,1,0,0
0,0.124862505,61,0,0.298978232,2250,8,0,0,0,0
1,0.902548726,40,0,0.366422385,1500,5,0,0,1,1
0,0.000415993,50,0,0.086247347,8950,7,0,0,0,0
0,0.78925707,63,1,0.18751179,5300,17,0,0,0,0
0,0.751279446,56,0,0.394219653,9514,11,0,1,0,0
0,0.037713208,77,0,0.009497626,4000,3,0,0,0,0
0,0.9999999,28,0,0,3500,0,2,0,0,1
0,0.322019738,32,1,0.335806606,4177,7,0,0,2,0
0,0.747141916,53,0,0.398528405,11687,10,0,3,0,3
0,0,57,0,0.362694301,7333,9,0,1,0,1
0,0,39,1,0,6666,3,0,0,0,1
0,0.9999999,57,2,0.34836703,4500,4,0,0,0,2
0,0.462836169,47,0,0.408733281,5083,5,0,2,0,0
0,0.480414069,42,1,0.116012351,6800,6,0,0,0,3
0,0.236309608,54,0,0.158290031,22900,5,0,2,1,0
0,1.03187251,29,0,0.002393162,2924,1,2,0,0,2
1,0.385941521,59,0,0.238935821,7930,5,0,1,0,2
0,0.568456293,63,0,0.397007655,8621,19,0,2,0,0
0,0.081902905,52,0,0.024457776,4333,8,0,0,0,0
0,14.12718204,64,3,0.380558428,2900,3,0,1,1,0
0,0.548873642,67,0,0.399834983,6059,8,0,1,0,0
0,0.9999999,50,2,1.338932214,3333,5,0,2,0,2
0,0.9999999,52,4,0.581808396,5573,7,1,1,0,3
0,0.229356686,39,0,0.266564989,5900,10,0,1,0,2
0,0.498686696,35,0,1.164583734,5200,7,0,2,0,1
0,0.298970875,47,0,0.125360508,5200,7,0,0,0,0
0,0.873126873,22,0,0.025974026,1000,2,0,0,0,0
0,0.154970385,33,0,0.190461908,3333,4,0,0,0,0
0,0.004214806,93,0,0.000893769,7831,11,0,0,0,0
0,0.059894011,29,0,0.117243744,2916,6,0,0,0,0
0,0.357020812,57,0,0.302048057,6200,14,0,1,0,0
0,0,29,0,0.143115287,2766,11,0,0,0,0
0,0.718489728,26,0,0.432141617,2880,5,0,0,0,0
0,0.391721656,41,0,0.199046301,6500,3,0,1,0,1
0,0.965251737,52,0,0.128110037,21301,5,0,2,0,1
0,0,46,0,0.709423206,5963,4,0,2,0,2
0,0.989661601,50,0,0.521895621,5000,10,0,2,0,0
0,0.9999999,21,1,0.382460414,820,1,0,0,0,0
1,0.578605349,33,0,0.113457296,3172,2,0,0,0,2
0,0.036457574,80,0,0.013596374,3750,4,0,0,0,1
0,0.105421041,29,0,0.140039448,2534,3,0,0,0,0
0,0.014670997,63,1,0.204746524,7120,14,0,2,0,2
0,0.263177006,38,0,0.685698524,7250,13,0,2,0,2
0,0,56,0,0.188203753,3729,3,0,0,0,0
0,0.537298508,54,0,0.491810253,4700,8,0,2,0,0
0,0.073186501,36,0,0.493253373,2000,5,0,1,0,0
0,0.9999999,34,1,0.082547843,3500,1,0,0,0,0
0,0.035594573,68,0,0.278582317,2623,16,0,0,0,0
0,0,68,0,0,1500,2,0,0,0,0
0,0.078052656,64,0,0.278248513,19000,7,0,2,0,2
0,0.386176897,50,0,0.907727382,8333,13,0,2,0,3
0,0.037246567,34,0,0.16091954,7916,7,0,1,0,2
0,0.127826232,37,0,0.676853424,5300,15,0,2,0,0
0,0.130587435,51,1,1.206896552,550,18,0,0,0,0
0,0.186022032,36,0,0.124516731,7500,7,0,0,0,0
0,0.952552372,38,0,0.578725455,8300,6,0,2,0,2
0,0.13482615,54,1,2.059254328,1501,12,0,1,0,0
0,0.007377614,49,0,0.038903394,11489,5,0,0,0,4
0,0.297512465,50,0,0.522089649,3100,8,0,1,0,2
0,0.727272727,53,3,0.049497636,6767,9,0,0,0,0
0,1.40083015,39,0,0.690163557,4340,16,0,1,0,1
0,0.006833106,52,0,0.188127455,2290,9,0,0,0,0
0,0.936539681,46,1,0.111131606,10842,6,0,0,0,1
0,1.680709534,51,1,0.17872969,3384,7,2,0,3,1
0,0.623858226,36,0,0.223106495,14826,8,0,1,0,0
0,0.387388809,61,0,0.493950178,4214,7,0,1,0,0
0,0,45,0,0.223477874,15750,14,0,2,0,2
0,0,41,0,0.582402933,6000,9,0,1,0,0
0,0.760616979,46,0,0.306415397,12469,9,0,2,0,5
0,0.312292359,53,0,0.50809838,5000,3,0,1,0,1
0,0.113240563,84,0,0.003718163,10757,2,0,0,0,0
0,0.025534802,50,0,0.228242003,8065,7,0,2,0,0
0,0.020149415,37,0,1827,0,14,0,2,0,0
0,0.566577567,37,1,0.302608294,12996,9,0,1,0,4
0,0.041341017,48,0,0.109682948,3500,8,0,0,0,0
0,0,69,0,0,6208,4,0,0,0,0
0,0.851527188,54,0,0.29772665,3650,17,0,0,1,0
0,0.25205005,51,0,0.418215127,7641,13,0,1,0,2
0,0.896555172,59,0,0.406422581,14666,9,0,2,0,1
0,0.544439056,51,1,0.471451402,6882,10,0,1,0,3
0,0.435770861,58,0,0.261207711,18000,8,0,1,0,2
1,0.680935812,47,0,0.982668977,7500,16,0,1,0,1
0,0.332921323,46,0,0.147876186,8851,6,0,0,0,1
0,0.511105244,45,1,0.387582135,10500,12,0,2,0,0
0,0.371964912,48,0,0.588068655,6000,11,0,1,0,2
0,0.495023956,69,0,0.581691098,10300,20,0,1,0,1
0,0.9999999,48,0,0.191954834,2833,2,1,0,2,0
1,0.176889956,61,2,1.220889203,4250,15,0,3,1,0
